,title
3386,"[지난주 제약업계 주요이슈]셀트리온, 코로나19 치료제 ‘CT-P59’ 3상승인…..."
3387,"셀트리온, +2.31% 52주 신고가"
3388,"셀트리온, 코로나19 항체 치료제 임상 1상 시작"
3389,"셀트리온 허쥬마, WHO 사전적격성평가 인증 획득"
3390,"셀트리온, 10분만에 검사하는 코로나19 진단키트 美 판매 개시"
3391,셀트리온·LG화학·하나금융TI·주택금융공사 등 하반기 채용 문 '활짝'
3392,"셀트리온제약, HIV 치료제 글로벌 조달물량 출하 개시"
3393,"셀트리온헬스케어, 2분기 영업이익 전년代838% 증가"
3394,셀트리온·삼바 ‘K-바이오’ 주도…2020년은 업계 재편 '원년'
3395,"셀트리온, 현장서 20분 내 코로나 확인 항원진단키트 유럽 인증"
3396,"셀트리온 코로나19 항체 치료제 'CT-P59', 국내 임상1상 승인"
3397,"셀트리온그룹, 코로나19 확산 방지 위해 단계적 재택근무 실시"
3398,서정진 셀트리온 회장 “9월부터 코로나19 항체치료제 생산 예정”
3399,"셀트리온제약, 2분기 매출액 463억 9천만원, 영업이익 57억 4천만원 달성"
3400,"셀트리온제약, 2분기 매출액 463억 9천만원, 영업이익 57억 4천만원 달성"
3401,"셀트리온 항체 치료제, 코로나 변종 'D614G' 무력화 성공"
3402,국내 상장 제약사 중 '셀트리온' 관심도 1위…호감도는 '동국제약'
3403,셀트리온 더 싸게…'저평가' ETF로 담아볼까
3404,셀트리온 코로나 치료제 임상 임박…내주 승인 가능성
3405,"셀트리온제약, HIV치료제 글로벌 조달물량 출하 시작"
3406,"셀트리온헬스케어, 2Q 영업이익 전년比 838% 증가…868억원 달성"
3407,"셀트리온헬스케어, 2분기 영업익 838%↑···미국 매출 견인"
3408,"셀트리온, 2분기 영업익 1818억원… 코로나19에도 최대 실적 갱신"
3409,"셀트리온 허쥬마, 세계보건기구 사전적격성평가 인증 획득"
3410,"셀트리온, 프롤리아 바이오시밀러 ‘CT-P41’ 임상 1상 착수"
3411,"카카오게임즈, 상장 첫날 ‘따상’… 셀트리온 제치고 시총 5위"
3412,"거리두기 2단계 … 셀트리온그룹, 단계적 재택근무 돌입"
3413,"셀트리온3사 주가 다 올라, 삼성바이오로직스 SK바이오팜은 내려"
3414,"셀트리온, 코로나19 진단키트 미국에 출시"
3415,"셀트리온제약‧셀트리온헬스케어, 하락 수렁 빠지나…특히 셀트리온제약 7거래..."
3416,"[셀트리온 '빅파마' 첫발] ""바이오시밀러, 구조적 성장 한계… 결국 신약에 달..."
3417,"셀트리온 항체치료제, 코로나19 변종 중화능력 10배 확인"
3418,"코스닥 상장사 연봉 1위 셀트리온 1.4억, 2위도 '억' 넘는다"
3419,"셀트리온, 코로나19 항체 치료제 임상 1상 돌입"
3420,"​하반기 채용 점화? 코트라·금호건설·KCC건설·셀트리온 外 ""7월 신입 모집..."
3421,"셀트리온, 코로나19 항체치료제 국내 임상 1상 착수"
3422,신성약품·셀트리온·지오영 등 국정감사 증언대 선다
3423,"셀트리온그룹, 英 바이오기업과 먹는 염증성 장질환 치료제 개발"
3424,셀트리온 `허쥬마` WHO 사전적격성평가 인증 획득
3425,"셀트리온제약, HIV 치료제 'CT-G7' 글로벌 조달물량 출하 개시"
3426,"셀트리온, 2분기 사상 최대 실적…매출 4288억원‧영업익 1818억원"
3427,"셀트리온, 삼성바이오로직스, SK바이오팜 호조...KRX K-뉴딜지수는 약세"
3428,"셀트리온헬스케어, 2분기 최초 매출 4000억원 돌파…영업익 868억원"
3429,화이자 백신개발 자신감은? 오는 11월... 셀트리온 우리바이오 신풍제약 주가...
3430,"셀트리온헬스케어, 2분기 최초 매출 4000억원 돌파…영업익 868억원"
3431,"셀트리온 ""JP모건 보고서 신뢰성 떨어져""....셀트리온 목표가 19만원, 셀트리..."
3432,"셀트리온, LG화학 등 하반기 채용 시작"
3433,'렘데시비르보다 유망' 셀트리온 코로나19 치료제 9월부터 생산... 서정진 회...
3434,"셀트리온, 코로나19 항체 치료제 환자 대상 국내 임상 1상 승인"
3435,"셀트리온, 셀트리오헬스케어와 305억 규모 공급계약 체결"
3436,"“셀트리온, 바이오시밀러 새 제품을 통해 성장성을 확보할 것”"
3437,"서정진 퇴임 앞둔 셀트리온, 지분 승계 '불투명'"
3438,"셀트리온, 셀트리온헬스케어와 '2523억원 규모' 공급 계약 체결"
3439,"셀트리온헬스케어, 2분기 매출 4203억…전년비 48% 늘어"
3440,"[특징주] 셀트리온, 램시마SC, 유럽서 염증성 장질환 치료 '상승'"
3441,서정진 셀트리온 회장과 대화하는 정세균 총리
3442,"'셀트리온' 52주 신고가 경신, 전일 외국인 대량 순매수"
3443,"셀트리온, 코로나19 재확산에 단계적 재택근무 돌입"
3444,"셀트리온, 코로나19 항체치료제 국내 임상 1상 착수(종합)"
3445,"셀트리온그룹 ""JP모건 보고서, 짜맞추기식 내용으로 구성돼 신뢰성 현저히 떨..."
3446,"셀트리온, 코로나19 항체 치료제 'CT-P59' 국내 임상 1상 승인"
3447,"건보공단, ""종근당·셀트리온제약 등 34개사 181개 품목 약가 인하"""
3448,"셀트리온, 2분기 사상 최대 실적…영업익 전년比 2배 이상 급증한 1818억원"
3449,"현대차, 셀트리온 제치고 코스피 시총 6위 기업으로"
3450,"셀트리온, 2분기 사상 최대 실적…영업익 전년比 2배 이상 급증한 1818억원"
3451,"현대차, 셀트리온 제치고 코스피 시총 6위 기업으로"
3452,"코로나19 여파로 주식부자 변동… 카카오 김범수, 셀트리온 서정진 급부상"
3453,"'금융 권력자' JP모건의 셀트리온과 서정진 저격, 노림수는?"
3454,"셀트리온ㆍGC녹십자, 코로나 치료제 개발 서광 보인다"
3455,"셀트리온, '20분 소요' 코로나19 진단키트 유럽 인증 받아"
3456,"셀트리온, 코로나19 진단키트 유럽 인증"
3457,"[로&스탁] 셀트리온제약, HIV 치료제 ‘CT-G7’ 글로벌 조달물량 출하 개시"
3458,바이오의약품 '배지' 국산화에 셀트리온·삼성바이오 힘보탠다
3459,"[제약사이모저모] 동국제약, 한국먼디파마, GC녹십자, 한국룬드벡, 셀트리온,..."
3460,"[제약사이모저모] 동국제약, 한국먼디파마, GC녹십자, 한국룬드벡, 셀트리온,..."
3461,"셀트리온, JP모건 보고서 반박 “보고서 짜맞추기…신뢰도 떨어져”"
3462,"셀트리온제약, 2분기 매출 463억 9천만원·영업익 57억 4천만원 달성"
3463,"송도소방서-셀트리온, 비대면 협약"
3464,"셀트리온제약‧셀트리온헬스케어, 희비 엇갈려…특히 셀트리온제약 3거래일 연..."
3465,"셀트리온 허쥬마, WHO 사전적격성평가 인증 획득"
3466,`치료제 개발 주도' 셀트리온 서정진 회장 `국내 백신 선두주자' 제넥신 성영...
3467,"셀트리온, 코로나19 항체 치료제 임상 2·3상 승인(속보)"
3468,"[뉴욕 e종목] 일라이릴리, 코로나19 항체치료제 3상 중지 2.81% 하락… 셀트리..."
3469,서정진 셀트리온 회장 “9월부터 코로나19 항체치료제 상업생산 돌입”
3470,서정진 셀트리온 회장 “9월부터 코로나19 항체치료제 상업생산 돌입”
3471,"셀트리온헬스케어, 2분기 영업익 868억원...""전년 연간 이익 초과 달성"""
3472,"셀트리온, 코로나19 진단키트 미국시장 판매 개시"
3473,"서정진 셀트리온 회장 “연말 은퇴, 헬스케어 스타트업 만들 것”"
3474,"셀트리온제약, 면역결핍 바이러스 치료제 'CT-G7' 수출"
3475,"셀트리온그룹, 코로나19 확산 방지 위해 단계적 재택근무 실시"
3476,셀트리온 코로나19 중화항체치료제 2/3 임상 승인
3477,"셀트리온 계열3사 주가 다 올라, 삼성바이오로직스 SK바이오팜 내려"
3478,"셀트리온헬스케어, 올해 2분기 영업익 868억…전년 比 838% 증가"
3479,"[오늘의 제약] 동화약품, CG녹십자랩셀, 대웅제약, 셀트리온"
3480,"셀트리온헬스케어, 2분기 영업익 전년비 838% 급증"
3481,"[오늘의 제약] 동화약품, CG녹십자랩셀, 대웅제약, 셀트리온"
3482,"셀트리온헬스케어, 2분기 영업익 838% ↑… 지난해 연간 영업이익 넘었다"
3483,"한화투자증권 “셀트리온, 목표주가 45만원으로 상향”"
3484,"셀트리온, 코로나19 항체 치료제 임상 1상… “안전성 입증”"
3485,"셀트리온, 코로나19 진단키트 미국시장서 본격 판매"
3486,"SK바이오팜 주가 제자리, 셀트리온 계열3사 삼성바이오로직스 내려"
3487,"[더파워]셀트리온, 英기업과 '알약 형태' 인플릭시맙 개발 개시"
3488,"서정진, 셀트리온의 코로나19 백신과 치료제 생산기지 만들기 자신"
3489,"셀트리온제약, HIV 치료제 'CT-G7' 글로벌 조달물량 출하 개시"
3490,"서정진, 셀트리온의 코로나19 백신과 치료제 생산기지 만들기 자신"
3491,"셀트리온 ""코로나19 항체 치료제 'CT-P59' 영국서 임상1상 승인"""
3492,"[오늘의 제약] 한미약품, 동국생명과학, 셀트리온제약"
3493,"[ER궁금증] 셀트리온 코로나19 신약 '검증용 생산', 상업 위한 절차"
3494,개발 중인 코로나19 항체치료제만 51개···셀트리온은 어디까지 왔나
3495,"JP모건發 악재 맞은 셀트리온, 램시마·트룩시마 '이상무'"
3496,[항체치료제 관련주] 셀트리온·셀트리온제약·셀트리온헬스케어 주가 모두 상...
3497,"“셀트리온 3사 합병, 실적 규모 줄어드는 부분 고려해야”-메리츠"
3498,"셀트리온 ""3사 합병 제반규정 검토완료..추진은 미정"""
3499,[브랜드평판] 제약 상장기업 브랜드 2020년 9월 빅데이터 분석결과...1위 셀트...
3500,"셀트리온그룹, 英바이오기업과 경구용 인플릭시맙 개발 착수"
3501,"셀트리온제약, HIV 치료제 'CT-G7' 글로벌 조달물량 출하 개시"
3502,셀트리온ㆍ신성약품 CEO 등 보건 국감 증인 14명 채택
3503,"셀트리온, 410억 규모 바이오시밀러 항체의약품 공급계약"
3504,[뉴스브리핑] 7월 21일…최재붕 인터뷰·셀트리온 치료제·한국 AI 우승
3505,"서정진 셀트리온 회장 ""보급형 가격으로 코로나19 치료제 개발중"""
3506,"셀트리온, 코로나 항체치료제 기대감…애플, 주식분할 결정"
3507,"셀트리온헬스케어, 램시마SC 유럽 매출 늘어 기업가치 확대 가능"
3508,"셀트리온-인천광역시, 바이오 혁신 클러스터 조성 업무협약"
3509,"SK바이오팜 주가 급락, 삼성바이오로직스 하락 셀트리온3사 혼조"
3510,"SK바이오팜 주가 급락, 삼성바이오로직스 하락 셀트리온3사 혼조"
3511,[빅데이터투데이] 제약 상장기업 2020년 9월 브랜드평판 분석... 1위 셀트리온...
3512,"[이데일리N] 셀트리온, 골다공증치료제 바이오복제약 임상 1상 착수 外"
3513,"서정진, 올해 말 은퇴 전에 셀트리온 3사 합병 기반 마련하나"
3514,"셀트리온 공동연구 휴마시스, 코로나19 항원진단키트 수출 승인"
3515,제넥신 17%↑..셀트리온제약 제치고 코스닥 시총 5위
3516,셀트리온그룹 합병 ‘초읽기’… 서정진 회장 ‘셀트리온헬스케어홀딩스 설립...
3517,"셀트리온, 코로나 항체 치료제 1상 돌입…3분기 완료"
3518,"셀트리온, ‘코로나19’ 항체 치료제 ‘CT-P59’ 임상 1상서 안전성 입증"
3519,"셀트리온 코로나 중화항체, JP모건 예측 중화시킨다"
3520,"코스닥, 기관 매도에 하락 마감…셀트리온제약 상승 VS 제넥신, 알테오젠, 씨..."
3521,"'셀트리온헬스케어홀딩스' 설립구상…""절세·지배력 강화 위한 것"""
3522,"셀트리온, 2분기 매출 4,288억원, 영업이익 1,818억원 달성...전년비 각각 82..."
3523,"셀트리온, 외국인 입질…주가 기지개펴나"
3524,[2020년 9월 23일 사회 일정] 서정진 셀트리온 회장 130억대 증여세 소송 2심...
3525,"셀트리온, 코로나19 진단키트 2종 미국 판매 개시"
3526,"셀트리온헬스케어, 2분기 실적발표 ""매출액 4,203억원 전년대비 838%상승"""
3527,"셀트리온 주가 10,500원 상승 후 장마감"
3528,셀트리온·삼성SDI·LG화학·엔씨소프트…'BBIG7' 연일 뜀박질
3529,㈜셀트리온과 인천시 간 글로벌 바이오 생산허브 구축 위한 업무협약 체결
3530,셀트리온 증설 효과…목표주가 36만원 '상향'- 신금투
3531,"셀트리온 ""코로나19 항체 치료제 임상 1상서 안전성 확인"""
3532,[주식 초고수는 지금]셀트리온 '사자' 1위’...씨젠은 집중매도
3533,"허종식 의원, 셀트리온 ‘인천 바이오-헬스산업’ 협력"
3534,[주식 초고수는 지금]셀트리온·SK ‘사자’ ...알테오젠은 '팔자'
3535,"셀트리온, 코로나19 항체 치료제 국내 임상 1상 승인"
3536,"셀트리온3사 주가 다 내려, 삼성바이오로직스 SK바이오팜도 밀려"
3537,"서정진 셀트리온 회장 ""코로나19 항체치료제 개발의 관건은 가격"""
3538,"정부 ""GC녹십자·셀트리온 8월 전 코로나 치료제 임상 예정"""
3539,"셀트리온, 코로나19 항체 치료제 ‘CT-P59’ 임상 2·3상 승인"
3540,미국향 트룩시마 효과…셀트리온헬스케어도 실적 고공행진
3541,"방역본 ""셀트리온GC녹십자, 코로나19 치료제 생산 본격화"""
3542,코트라·금호건설·KCC건설·셀트리온 등 7월 신입 모집 중
3543,"식약처, 셀트리온 코로나19 항체치료제 1상 투약 완료"
3544,[Health Journal] 제2 셀트리온 발굴하라…K바이오 이끌 예비선봉장 뽑는다
3545,씨젠·셀트리온헬스케어·한미약품 상승세...바이오 뉴딜 포함 기업 7개 社 상...
3546,"셀트리온, 코로나19 진단키트 해외 출시 임박"
3547,"셀트리온, 코로나19 항체치료제 영국서 임상1상 승인"
3548,[금일 제약업계 주요기사] 셀트리온 “코로나19 항체치료제 임상 1상서 안전성...
3549,"셀트리온제약 ""HIV치료제 글로벌 조달물량 출하 개시"""
3550,"셀트리온그룹 서정진 회장 ""코로나19 치료제 9월 말 2/3상 돌입 희망…연말에..."
3551,"셀트리온 '트룩시마', 7월 미국서 826억원어치 팔렸다"
3552,"[바이오·제약사가 뛴다]셀트리온 ""코로나 항체 치료제 개발 끝장 보겠다"""
3553,"셀트리온, 2Q 영업익 1818억원···전년比 118.1%↑"
3554,"셀트리온헬스케어, 연봉 1억4800만원으로 코스닥 상장사 3년 연속 1위"
3555,송도에 쏠린 ‘눈’… 삼성·셀트리온 공장 추가 건설 '속도'
3556,셀트리온헬스케어 트룩시마 선전에 목표가↑-NH
3557,"상장사 직원 평균연봉 1위 셀트리온, 경증환자 대상 코로나 치료제 임상1상 추..."
3558,"식약처, 셀트리온 천식치료제 졸레어 바이오시밀러 임상 3상 승인"
3559,"셀트리온3사 주가 혼조, 삼성바이오로직스 오르고 SK바이오팜 내려"
